movie_id|average_rating
    1665|          3.32
    1666|           3.0
    1667|          3.34
    1668|          3.34
    1669|          3.83
    1670|          3.13
    1671|          2.32
    1672|          3.49
    1673|          3.44
    1674|          3.42
    1675|          3.36
    1676|           3.1
    1677|          2.39
    1678|           3.5
    1679|          3.89
    1680|          3.05
    1681|          2.54
    1682|          3.69
    1683|          3.01
    1684|          2.76
    1685|           2.5
    1686|          3.62
    1687|          3.46
    1688|          2.28
    1689|          3.97
    1690|          3.31
    1691|          3.57
    1692|          4.14
    1693|           3.0
    1694|          3.64
    1695|          2.97
    1696|          2.11
    1697|          3.86
    1698|          2.94
    1699|          3.47
    1700|          3.58
    1701|          2.67
    1702|          3.04
    1703|          3.83
    1704|          3.75
    1705|          3.68
    1706|          2.98
    1707|           3.8
    1708|          3.95
    1709|          3.67
    1710|          3.79
    1711|          2.58
    1712|          3.23
    1713|          3.49
    1714|          2.84
    1715|          2.89
    1716|          2.99
    1717|           3.5
    1718|          3.13
    1719|          3.08
    1720|          3.65
    1721|          2.97
    1722|          3.52
    1723|          2.44
    1724|          2.93
    1725|          1.52
    1726|          3.36
    1727|          2.84
    1728|          3.81
    1729|          3.55
    1730|           4.0
    1731|          2.67
    1732|          2.55
    1733|          3.47
    1734|          3.28
    1735|          3.64
    1736|          2.88
    1737|          3.48
    1738|          2.89
    1739|           3.6
    1740|          2.73
    1741|          3.91
    1742|          3.37
    1743|           3.8
    1744|          3.82
    1745|          3.01
    1746|          3.41
    1747|          3.27
    1748|          3.15
    1749|          3.39
    1750|           2.4
    1751|          2.61
    1752|          2.88
    1753|          3.47
    1754|          3.99
    1755|          2.49
    1756|          3.74
    1757|          3.48
    1758|          3.39
    1759|           3.9
    1760|          3.12
    1761|          3.51
    1762|          3.28
    1763|          2.21
    1764|          3.43
    1765|          3.59
    1766|          3.94
    1767|          3.92
    1768|          2.97
    1769|          3.07
    1770|          3.89
    1771|          2.61
    1772|          3.03
    1773|          3.91
    1774|          3.62
    1775|          3.09
    1776|          3.21
    1777|          3.21
    1778|          3.54
    1779|          3.34
    1780|          3.15
    1781|          3.21
    1782|          2.98
    1783|          3.55
    1784|          3.61
    1785|           3.7
    1786|          3.34
    1787|          2.97
    1788|          3.34
    1789|          4.12
    1790|          3.84
    1791|          1.62
    1792|          3.15
    1793|          3.69
    1794|          3.06
    1795|          4.24
    1796|          2.76
    1797|          3.25
    1798|          3.97
    1799|          3.66
    1800|          4.04
    1801|          3.77
    1802|          3.29
    1803|          3.48
    1804|          4.03
    1805|          3.06
    1806|          2.87
    1807|          2.58
    1808|          2.61
    1809|          2.63
    1810|           3.7
    1811|          2.07
    1812|          3.06
    1813|          3.04
    1814|           3.4
    1815|          3.61
    1816|          2.59
    1817|          2.83
    1818|          3.85
    1819|          2.78
    1820|          2.82
    1821|          3.55
    1822|          3.06
    1823|          3.36
    1824|          3.14
    1825|          3.38
    1826|           2.7
    1827|          3.14
    1828|          2.75
    1829|          2.31
    1830|          3.57
    1831|          2.89
    1832|           3.6
    1833|          2.91
    1834|          3.41
    1835|          2.81
    1836|           2.4
    1837|          3.28
    1838|          3.78
    1839|          3.02
    1840|          3.75
    1841|           3.1
    1842|          3.71
    1843|          3.22
    1844|          3.33
    1845|          2.66
    1846|          2.65
    1847|           2.6
    1848|          3.83
    1849|          3.17
    1850|          3.23
    1851|          3.47
    1852|          2.66
    1853|          3.46
    1854|          3.18
    1855|          3.22
    1856|          4.07
    1857|          3.96
    1858|          2.17
    1859|          3.07
    1860|          3.82
    1861|          3.08
    1862|          3.16
    1863|          3.02
    1864|          2.67
    1865|           3.7
    1866|           3.0
    1867|          3.57
    1868|          3.36
    1869|          2.24
    1870|          2.84
    1871|          3.58
    1872|          3.57
    1873|          2.62
    1874|          3.24
